"site_id","year","quarter","kelp","no3","waves","NPGO","MEI","PDO"
288,1992,4,3177,0.21,0.905,-1.37,0.77,0.94
289,1992,4,46617,0.21,1.061,-1.37,0.77,0.94
290,1992,4,9745,0.21,1.146,-1.37,0.77,0.94
291,1992,4,6495,0.2,1.173,-1.37,0.77,0.94
292,1992,4,28240,0.19,1.206,-1.37,0.77,0.94
293,1992,4,6873,0.19,1.087,-1.37,0.77,0.94
294,1992,4,1679,0.18,0.596,-1.37,0.77,0.94
295,1992,4,3535,0.18,0.9,-1.37,0.77,0.94
296,1992,4,3235,0.17,1.131,-1.37,0.77,0.94
297,1992,4,80045,0.17,1.03,-1.37,0.77,0.94
298,1992,4,0,0.17,1.291,-1.37,0.77,0.94
299,1992,4,3325,0.17,1.205,-1.37,0.77,0.94
300,1992,4,0,0.17,1.226,-1.37,0.77,0.94
301,1992,4,865,0.18,1.205,-1.37,0.77,0.94
302,1992,4,107830,0.15,1.3,-1.37,0.77,0.94
303,1992,4,148497,0.15,1.403,-1.37,0.77,0.94
304,1992,4,46284,0.14,1.549,-1.37,0.77,0.94
305,1992,4,262812,0.14,1.618,-1.37,0.77,0.94
306,1992,4,200560,0.14,1.465,-1.37,0.77,0.94
307,1992,4,132675,0.13,1.208,-1.37,0.77,0.94
308,1992,4,239576,0.14,1.4,-1.37,0.77,0.94
309,1992,4,37136,0.13,1.295,-1.37,0.77,0.94
310,1992,4,37110,0.13,1.31,-1.37,0.77,0.94
311,1992,4,40171,0.13,1.184,-1.37,0.77,0.94
312,1992,4,27282,0.13,1.202,-1.37,0.77,0.94
313,1992,4,81587,0.13,1.225,-1.37,0.77,0.94
314,1992,4,14791,0.13,1.212,-1.37,0.77,0.94
315,1992,4,17627,0.12,1.291,-1.37,0.77,0.94
316,1992,4,11277,0.12,0.789,-1.37,0.77,0.94
317,1992,4,0,0.13,0.705,-1.37,0.77,0.94
318,1992,4,18108,0.12,0.685,-1.37,0.77,0.94
319,1992,4,13936,0.12,0.718,-1.37,0.77,0.94
320,1992,4,1255,0.12,0.693,-1.37,0.77,0.94
321,1992,4,25992,0.13,0.885,-1.37,0.77,0.94
322,1992,4,15281,0.12,1.726,-1.37,0.77,0.94
323,1992,4,40593,0.12,1.612,-1.37,0.77,0.94
324,1992,4,215695,0.11,1.809,-1.37,0.77,0.94
325,1992,4,179785,0.11,1.941,-1.37,0.77,0.94
326,1992,4,945,0.11,1.535,-1.37,0.77,0.94
327,1992,4,0,0.11,1.758,-1.37,0.77,0.94
328,1992,4,0,0.11,1.858,-1.37,0.77,0.94
329,1992,4,279,0.11,1.193,-1.37,0.77,0.94
330,1992,4,0,0.11,1.582,-1.37,0.77,0.94
331,1992,4,0,0.11,1.148,-1.37,0.77,0.94
332,1992,4,0,0.11,0.745,-1.37,0.77,0.94
333,1992,4,992,0.11,0.988,-1.37,0.77,0.94
334,1992,4,0,0.11,1.071,-1.37,0.77,0.94
335,1992,4,10571,0.11,1.29,-1.37,0.77,0.94
336,1992,4,2451,0.11,1.358,-1.37,0.77,0.94
337,1992,4,1983,0.11,1.503,-1.37,0.77,0.94
338,1992,4,445,0.11,1.532,-1.37,0.77,0.94
339,1992,4,1334,0.11,1.545,-1.37,0.77,0.94
340,1992,4,1065,0.11,1.525,-1.37,0.77,0.94
341,1992,4,7732,0.11,1.502,-1.37,0.77,0.94
342,1992,4,12068,0.11,1.38,-1.37,0.77,0.94
343,1992,4,2539,0.11,1.381,-1.37,0.77,0.94
344,1992,4,614,0.11,1.73,-1.37,0.77,0.94
345,1992,4,0,0.1,1.027,-1.37,0.77,0.94
346,1992,4,0,0.1,1.097,-1.37,0.77,0.94
347,1992,4,0,0.1,1.32,-1.37,0.77,0.94
348,1992,4,0,0.1,1.194,-1.37,0.77,0.94
349,1992,4,1310,0.1,1.19,-1.37,0.77,0.94
350,1992,4,20384,0.1,1.35,-1.37,0.77,0.94
351,1992,4,8398,0.1,1.494,-1.37,0.77,0.94
352,1992,4,937,0.1,1.538,-1.37,0.77,0.94
353,1992,4,8805,0.1,2.603,-1.37,0.77,0.94
354,1992,4,108898,0.11,2.07,-1.37,0.77,0.94
355,1992,4,218250,0.11,2.254,-1.37,0.77,0.94
356,1992,4,154125,0.11,2.571,-1.37,0.77,0.94
357,1992,4,14198,0.12,2.121,-1.37,0.77,0.94
358,1992,4,140209,0.12,2.192,-1.37,0.77,0.94
359,1992,4,59368,0.12,2.059,-1.37,0.77,0.94
360,1992,4,30688,0.12,2.276,-1.37,0.77,0.94
361,1992,4,4863,0.12,2.308,-1.37,0.77,0.94
1,1993,1,0,2.38,2.818,-2.23,0.83,0.31
2,1993,1,4321,2.27,4.266,-2.23,0.83,0.31
3,1993,1,2570,2.51,3.079,-2.23,0.83,0.31
4,1993,1,0,2.51,3,-2.23,0.83,0.31
5,1993,1,0,2.52,2.986,-2.23,0.83,0.31
6,1993,1,12419,2.52,2.972,-2.23,0.83,0.31
7,1993,1,3781,2.5,2.778,-2.23,0.83,0.31
8,1993,1,18191,2.52,2.749,-2.23,0.83,0.31
9,1993,1,0,2.37,2.693,-2.23,0.83,0.31
10,1993,1,7700,2.35,2.53,-2.23,0.83,0.31
11,1993,1,0,2.34,2.448,-2.23,0.83,0.31
12,1993,1,0,2.36,2.725,-2.23,0.83,0.31
13,1993,1,12202,2.36,2.446,-2.23,0.83,0.31
14,1993,1,3246,2.39,2.871,-2.23,0.83,0.31
15,1993,1,1622,2.38,2.123,-2.23,0.83,0.31
16,1993,1,0,2.41,2.396,-2.23,0.83,0.31
17,1993,1,13647,2.41,2.15,-2.23,0.83,0.31
18,1993,1,0,2.4,2.053,-2.23,0.83,0.31
19,1993,1,0,2.46,1.961,-2.23,0.83,0.31
20,1993,1,0,2.57,1.997,-2.23,0.83,0.31
21,1993,1,0,2.56,2.042,-2.23,0.83,0.31
22,1993,1,1080,1.43,0.583,-2.23,0.83,0.31
23,1993,1,4271,1.58,1.007,-2.23,0.83,0.31
24,1993,1,7716,1.58,0.977,-2.23,0.83,0.31
25,1993,1,6843,1.75,2.195,-2.23,0.83,0.31
26,1993,1,8351,1.92,1.724,-2.23,0.83,0.31
27,1993,1,1416,1.92,2.386,-2.23,0.83,0.31
28,1993,1,5442,1.92,3.203,-2.23,0.83,0.31
29,1993,1,4809,1.99,3.984,-2.23,0.83,0.31
30,1993,1,207,1.96,3.673,-2.23,0.83,0.31
31,1993,1,4849,1.67,4.399,-2.23,0.83,0.31
32,1993,1,0,1.71,3.89,-2.23,0.83,0.31
33,1993,1,1005,1.74,4.096,-2.23,0.83,0.31
34,1993,1,12642,1.76,3.861,-2.23,0.83,0.31
35,1993,1,24226,1.76,4.248,-2.23,0.83,0.31
36,1993,1,6722,1.69,2.776,-2.23,0.83,0.31
37,1993,1,4781,1.69,3.716,-2.23,0.83,0.31
38,1993,1,1127,1.69,3.062,-2.23,0.83,0.31
39,1993,1,44628,1.67,2.466,-2.23,0.83,0.31
40,1993,1,34244,1.62,2.687,-2.23,0.83,0.31
41,1993,1,4273,1.48,2.25,-2.23,0.83,0.31
42,1993,1,6181,1.48,2.488,-2.23,0.83,0.31
43,1993,1,37926,1.48,2.797,-2.23,0.83,0.31
44,1993,1,13647,1.48,1.694,-2.23,0.83,0.31
45,1993,1,2144,1.28,1.219,-2.23,0.83,0.31
46,1993,1,2126,1.28,2.078,-2.23,0.83,0.31
47,1993,1,2095,1.49,4.347,-2.23,0.83,0.31
48,1993,1,3396,1.49,3.757,-2.23,0.83,0.31
49,1993,1,5219,1.47,2.597,-2.23,0.83,0.31
50,1993,1,5518,1.3,2.706,-2.23,0.83,0.31
51,1993,1,1406,1.3,3.88,-2.23,0.83,0.31
52,1993,1,9537,1.66,4.998,-2.23,0.83,0.31
53,1993,1,26601,1.66,4.111,-2.23,0.83,0.31
54,1993,1,6613,1.63,3.362,-2.23,0.83,0.31
55,1993,1,5298,1.73,3.131,-2.23,0.83,0.31
56,1993,1,3635,1.73,4.057,-2.23,0.83,0.31
57,1993,1,44503,1.85,3.758,-2.23,0.83,0.31
58,1993,1,16361,1.88,3.596,-2.23,0.83,0.31
59,1993,1,30491,1.88,3.772,-2.23,0.83,0.31
60,1993,1,32384,1.88,3.886,-2.23,0.83,0.31
61,1993,1,4374,2.05,4.309,-2.23,0.83,0.31
62,1993,1,33976,2.17,3.65,-2.23,0.83,0.31
63,1993,1,12319,2.17,4.288,-2.23,0.83,0.31
64,1993,1,12907,2.17,3.328,-2.23,0.83,0.31
65,1993,1,26207,1.93,4.019,-2.23,0.83,0.31
66,1993,1,11589,2.05,3.942,-2.23,0.83,0.31
67,1993,1,2270,1.88,3.486,-2.23,0.83,0.31
68,1993,1,2524,1.88,3.874,-2.23,0.83,0.31
69,1993,1,17825,1.87,4.316,-2.23,0.83,0.31
70,1993,1,24669,2,3.964,-2.23,0.83,0.31
71,1993,1,10050,1.9,3.429,-2.23,0.83,0.31
72,1993,1,0,1.9,3.423,-2.23,0.83,0.31
73,1993,1,2806,1.89,3.894,-2.23,0.83,0.31
74,1993,1,0,1.83,4.287,-2.23,0.83,0.31
75,1993,1,11988,1.78,4.823,-2.23,0.83,0.31
76,1993,1,45473,1.76,3.781,-2.23,0.83,0.31
77,1993,1,143803,1.77,3.512,-2.23,0.83,0.31
78,1993,1,131686,1.73,5.688,-2.23,0.83,0.31
79,1993,1,144094,1.7,6.062,-2.23,0.83,0.31
80,1993,1,55566,1.72,4.162,-2.23,0.83,0.31
81,1993,1,6802,1.72,3.644,-2.23,0.83,0.31
82,1993,1,0,1.76,3.971,-2.23,0.83,0.31
83,1993,1,967,1.74,3.735,-2.23,0.83,0.31
84,1993,1,14766,1.71,2.571,-2.23,0.83,0.31
85,1993,1,13987,1.73,2.403,-2.23,0.83,0.31
86,1993,1,4646,1.73,2.527,-2.23,0.83,0.31
87,1993,1,22787,1.74,2.337,-2.23,0.83,0.31
88,1993,1,22782,1.79,2.534,-2.23,0.83,0.31
89,1993,1,1217,1.7,2.687,-2.23,0.83,0.31
90,1993,1,3581,1.77,2.803,-2.23,0.83,0.31
91,1993,1,3038,1.77,2.649,-2.23,0.83,0.31
92,1993,1,11487,1.77,2.264,-2.23,0.83,0.31
93,1993,1,19545,1.78,1.945,-2.23,0.83,0.31
94,1993,1,3768,1.78,2.432,-2.23,0.83,0.31
95,1993,1,10150,1.78,2.376,-2.23,0.83,0.31
96,1993,1,15691,1.78,2.621,-2.23,0.83,0.31
97,1993,1,20354,1.76,2.99,-2.23,0.83,0.31
98,1993,1,48653,1.86,2.961,-2.23,0.83,0.31
99,1993,1,26290,1.84,2.45,-2.23,0.83,0.31
100,1993,1,5265,1.84,2.613,-2.23,0.83,0.31
101,1993,1,22372,1.85,3.095,-2.23,0.83,0.31
102,1993,1,32244,1.83,2.932,-2.23,0.83,0.31
103,1993,1,23578,1.88,3.007,-2.23,0.83,0.31
104,1993,1,8248,1.81,3.649,-2.23,0.83,0.31
105,1993,1,26032,1.81,3.132,-2.23,0.83,0.31
106,1993,1,14426,2.06,3.454,-2.23,0.83,0.31
107,1993,1,18607,2.04,2.788,-2.23,0.83,0.31
108,1993,1,21012,2.04,3.09,-2.23,0.83,0.31
109,1993,1,11138,2.04,3.956,-2.23,0.83,0.31
110,1993,1,11224,2.06,3.25,-2.23,0.83,0.31
111,1993,1,15222,2.06,3.148,-2.23,0.83,0.31
112,1993,1,26999,2.05,2.821,-2.23,0.83,0.31
113,1993,1,959,1.88,2.421,-2.23,0.83,0.31
114,1993,1,2328,2.05,2.944,-2.23,0.83,0.31
115,1993,1,11470,2,3.512,-2.23,0.83,0.31
116,1993,1,1041,1.98,3.786,-2.23,0.83,0.31
117,1993,1,3622,1.98,3.748,-2.23,0.83,0.31
118,1993,1,609,1.78,3.402,-2.23,0.83,0.31
119,1993,1,5322,1.99,3.718,-2.23,0.83,0.31
120,1993,1,241,1.99,3.726,-2.23,0.83,0.31
121,1993,1,0,2.01,3.463,-2.23,0.83,0.31
122,1993,1,3446,1.99,2.545,-2.23,0.83,0.31
123,1993,1,0,1.93,2.972,-2.23,0.83,0.31
124,1993,1,0,1.9,2.832,-2.23,0.83,0.31
125,1993,1,0,1.92,2.415,-2.23,0.83,0.31
126,1993,1,0,1.95,3.002,-2.23,0.83,0.31
127,1993,1,0,1.95,2.705,-2.23,0.83,0.31
128,1993,1,0,1.91,2.664,-2.23,0.83,0.31
129,1993,1,0,1.95,2.835,-2.23,0.83,0.31
130,1993,1,0,2.06,2.924,-2.23,0.83,0.31
131,1993,1,0,2.09,3.281,-2.23,0.83,0.31
132,1993,1,0,1.95,3.586,-2.23,0.83,0.31
133,1993,1,0,1.85,3.97,-2.23,0.83,0.31
134,1993,1,0,1.9,3.223,-2.23,0.83,0.31
135,1993,1,0,1.55,3.846,-2.23,0.83,0.31
136,1993,1,0,1.55,3.856,-2.23,0.83,0.31
137,1993,1,0,1.55,3.947,-2.23,0.83,0.31
138,1993,1,0,1.54,4.839,-2.23,0.83,0.31
139,1993,1,0,1.49,3.281,-2.23,0.83,0.31
140,1993,1,0,1.49,2.929,-2.23,0.83,0.31
141,1993,1,0,1.47,3.378,-2.23,0.83,0.31
142,1993,1,0,1.47,3.196,-2.23,0.83,0.31
143,1993,1,0,1.46,3.436,-2.23,0.83,0.31
144,1993,1,0,1.46,2.946,-2.23,0.83,0.31
145,1993,1,0,1.45,3.072,-2.23,0.83,0.31
146,1993,1,0,1.83,3.095,-2.23,0.83,0.31
147,1993,1,0,1.81,3.122,-2.23,0.83,0.31
148,1993,1,0,1.81,3.645,-2.23,0.83,0.31
149,1993,1,0,1.81,3.367,-2.23,0.83,0.31
150,1993,1,0,1.81,3.84,-2.23,0.83,0.31
151,1993,1,0,1.82,3.429,-2.23,0.83,0.31
152,1993,1,0,1.78,3.244,-2.23,0.83,0.31
153,1993,1,0,1.88,3.163,-2.23,0.83,0.31
154,1993,1,0,1.78,3.033,-2.23,0.83,0.31
155,1993,1,0,1.76,3.286,-2.23,0.83,0.31
156,1993,1,3285,2.13,3.826,-2.23,0.83,0.31
157,1993,1,0,2.06,3.364,-2.23,0.83,0.31
158,1993,1,0,2.03,3.795,-2.23,0.83,0.31
159,1993,1,0,2.08,3.263,-2.23,0.83,0.31
160,1993,1,0,2.03,3.219,-2.23,0.83,0.31
161,1993,1,0,2.03,4.275,-2.23,0.83,0.31
162,1993,1,0,2.03,4.325,-2.23,0.83,0.31
163,1993,1,0,1.8,2.636,-2.23,0.83,0.31
164,1993,1,1768,1.83,3.024,-2.23,0.83,0.31
165,1993,1,0,1.83,3.336,-2.23,0.83,0.31
166,1993,1,567,1.83,2.552,-2.23,0.83,0.31
167,1993,1,0,1.89,2.983,-2.23,0.83,0.31
168,1993,1,0,1.86,2.767,-2.23,0.83,0.31
169,1993,1,6899,1.9,2.96,-2.23,0.83,0.31
170,1993,1,0,1.87,2.739,-2.23,0.83,0.31
171,1993,1,0,1.87,3.769,-2.23,0.83,0.31
172,1993,1,0,2.01,3.049,-2.23,0.83,0.31
173,1993,1,0,1.88,3.01,-2.23,0.83,0.31
174,1993,1,0,1.83,2.601,-2.23,0.83,0.31
175,1993,1,0,1.92,2.341,-2.23,0.83,0.31
176,1993,1,0,1.95,2.62,-2.23,0.83,0.31
177,1993,1,0,1.92,2.709,-2.23,0.83,0.31
178,1993,1,0,1.92,2.633,-2.23,0.83,0.31
179,1993,1,0,1.89,2.778,-2.23,0.83,0.31
180,1993,1,0,1.71,2.648,-2.23,0.83,0.31
181,1993,1,0,1.72,2.963,-2.23,0.83,0.31
182,1993,1,0,1.68,2.74,-2.23,0.83,0.31
183,1993,1,0,1.75,3.013,-2.23,0.83,0.31
184,1993,1,0,1.68,3.111,-2.23,0.83,0.31
185,1993,1,0,1.71,3.166,-2.23,0.83,0.31
186,1993,1,0,1.71,2.738,-2.23,0.83,0.31
187,1993,1,0,1.69,3.257,-2.23,0.83,0.31
188,1993,1,0,1.67,3.211,-2.23,0.83,0.31
189,1993,1,0,1.65,3.586,-2.23,0.83,0.31
190,1993,1,0,1.63,2.782,-2.23,0.83,0.31
191,1993,1,0,1.63,3.175,-2.23,0.83,0.31
192,1993,1,0,1.63,2.962,-2.23,0.83,0.31
193,1993,1,0,1.56,3.136,-2.23,0.83,0.31
194,1993,1,0,1.53,2.98,-2.23,0.83,0.31
195,1993,1,0,1.49,3.376,-2.23,0.83,0.31
196,1993,1,0,1.48,3.233,-2.23,0.83,0.31
197,1993,1,0,1.49,3.062,-2.23,0.83,0.31
198,1993,1,0,1.48,3.157,-2.23,0.83,0.31
199,1993,1,0,1.49,3.407,-2.23,0.83,0.31
200,1993,1,0,1.48,3.393,-2.23,0.83,0.31
201,1993,1,0,1.45,3.012,-2.23,0.83,0.31
202,1993,1,0,1.45,3.138,-2.23,0.83,0.31
203,1993,1,0,1.46,2.669,-2.23,0.83,0.31
204,1993,1,0,1.46,2.979,-2.23,0.83,0.31
205,1993,1,0,1.46,2.991,-2.23,0.83,0.31
206,1993,1,3211,1.46,3.024,-2.23,0.83,0.31
207,1993,1,0,1.5,2.903,-2.23,0.83,0.31
208,1993,1,4047,1.52,2.808,-2.23,0.83,0.31
209,1993,1,3162,1.54,2.325,-2.23,0.83,0.31
210,1993,1,0,1.55,2.574,-2.23,0.83,0.31
211,1993,1,0,0.94,3.046,-2.23,0.83,0.31
212,1993,1,0,0.94,3.819,-2.23,0.83,0.31
213,1993,1,0,0.94,4.316,-2.23,0.83,0.31
214,1993,1,0,0.94,2.919,-2.23,0.83,0.31
215,1993,1,0,0.94,3.664,-2.23,0.83,0.31
216,1993,1,0,1.05,2.991,-2.23,0.83,0.31
217,1993,1,0,1.07,2.927,-2.23,0.83,0.31
218,1993,1,26676,1.05,2.542,-2.23,0.83,0.31
219,1993,1,2330,1.13,3.286,-2.23,0.83,0.31
220,1993,1,0,1.13,2.326,-2.23,0.83,0.31
221,1993,1,0,1.14,2.326,-2.23,0.83,0.31
222,1993,1,0,1.13,2.175,-2.23,0.83,0.31
223,1993,1,3075,1.13,2.377,-2.23,0.83,0.31
224,1993,1,4295,1.13,2.226,-2.23,0.83,0.31
225,1993,1,0,0.95,3.458,-2.23,0.83,0.31
226,1993,1,0,0.63,3.093,-2.23,0.83,0.31
227,1993,1,0,1,2.463,-2.23,0.83,0.31
228,1993,1,253,0.82,2.614,-2.23,0.83,0.31
229,1993,1,6083,0.81,2.528,-2.23,0.83,0.31
230,1993,1,0,0.81,2.168,-2.23,0.83,0.31
231,1993,1,0,0.89,2.476,-2.23,0.83,0.31
232,1993,1,0,0.89,2.552,-2.23,0.83,0.31
233,1993,1,0,0.87,2.975,-2.23,0.83,0.31
234,1993,1,0,0.84,2.859,-2.23,0.83,0.31
235,1993,1,3047,0.84,2.86,-2.23,0.83,0.31
236,1993,1,0,0.83,2.843,-2.23,0.83,0.31
237,1993,1,833,0.82,3.02,-2.23,0.83,0.31
238,1993,1,4902,0.82,3.466,-2.23,0.83,0.31
239,1993,1,10183,0.83,4.293,-2.23,0.83,0.31
240,1993,1,0,0.83,3.033,-2.23,0.83,0.31
241,1993,1,0,0.81,3.109,-2.23,0.83,0.31
242,1993,1,0,0.83,4.02,-2.23,0.83,0.31
243,1993,1,0,0.77,1.875,-2.23,0.83,0.31
244,1993,1,8359,0.78,1.871,-2.23,0.83,0.31
245,1993,1,111139,0.76,1.694,-2.23,0.83,0.31
246,1993,1,60723,0.76,1.615,-2.23,0.83,0.31
247,1993,1,24727,0.73,1.745,-2.23,0.83,0.31
248,1993,1,9738,0.73,2.062,-2.23,0.83,0.31
249,1993,1,10580,0.72,2.048,-2.23,0.83,0.31
250,1993,1,100516,0.52,1.914,-2.23,0.83,0.31
251,1993,1,117214,0.52,2.153,-2.23,0.83,0.31
252,1993,1,55859,0.5,2.649,-2.23,0.83,0.31
253,1993,1,32474,0.49,2.325,-2.23,0.83,0.31
254,1993,1,12682,0.49,2.211,-2.23,0.83,0.31
255,1993,1,9058,0.49,2.095,-2.23,0.83,0.31
256,1993,1,2766,0.45,1.362,-2.23,0.83,0.31
257,1993,1,54390,0.46,1.462,-2.23,0.83,0.31
258,1993,1,81898,0.43,1.655,-2.23,0.83,0.31
259,1993,1,13586,0.44,1.614,-2.23,0.83,0.31
260,1993,1,0,0.41,2.12,-2.23,0.83,0.31
261,1993,1,0,0.44,2.158,-2.23,0.83,0.31
262,1993,1,0,0.43,1.261,-2.23,0.83,0.31
263,1993,1,16732,0.44,1.227,-2.23,0.83,0.31
264,1993,1,2297,0.44,1.361,-2.23,0.83,0.31
265,1993,1,53785,0.44,1.373,-2.23,0.83,0.31
266,1993,1,4700,0.42,1.459,-2.23,0.83,0.31
267,1993,1,0,0.41,1.422,-2.23,0.83,0.31
268,1993,1,1117,0.41,1.404,-2.23,0.83,0.31
269,1993,1,560,0.41,1.365,-2.23,0.83,0.31
270,1993,1,0,0.41,1.319,-2.23,0.83,0.31
271,1993,1,5283,0.41,1.217,-2.23,0.83,0.31
272,1993,1,0,0.44,1.569,-2.23,0.83,0.31
273,1993,1,803,0.44,1.681,-2.23,0.83,0.31
274,1993,1,30454,0.43,1.649,-2.23,0.83,0.31
275,1993,1,2561,0.48,1.45,-2.23,0.83,0.31
276,1993,1,0,0.47,1.426,-2.23,0.83,0.31
277,1993,1,1263,0.47,1.129,-2.23,0.83,0.31
278,1993,1,57676,0.47,1.299,-2.23,0.83,0.31
279,1993,1,132912,0.45,1.454,-2.23,0.83,0.31
280,1993,1,87931,0.45,1.386,-2.23,0.83,0.31
281,1993,1,0,0.45,1.578,-2.23,0.83,0.31
282,1993,1,2626,0.45,1.38,-2.23,0.83,0.31
283,1993,1,1158,0.45,1.286,-2.23,0.83,0.31
284,1993,1,3533,0.45,1.179,-2.23,0.83,0.31
285,1993,1,0,0.44,1.103,-2.23,0.83,0.31
286,1993,1,5033,0.44,0.86,-2.23,0.83,0.31
287,1993,1,0,0.44,1.039,-2.23,0.83,0.31
288,1993,1,436,0.44,1.008,-2.23,0.83,0.31
289,1993,1,9677,0.42,1.18,-2.23,0.83,0.31
290,1993,1,0,0.41,1.23,-2.23,0.83,0.31
291,1993,1,0,0.4,1.247,-2.23,0.83,0.31
292,1993,1,6221,0.42,1.256,-2.23,0.83,0.31
293,1993,1,1655,0.43,1.144,-2.23,0.83,0.31
294,1993,1,26045,0.41,0.624,-2.23,0.83,0.31
295,1993,1,0,0.37,0.996,-2.23,0.83,0.31
296,1993,1,0,0.36,1.3,-2.23,0.83,0.31
297,1993,1,33613,0.36,1.173,-2.23,0.83,0.31
298,1993,1,0,0.33,1.5,-2.23,0.83,0.31
299,1993,1,650,0.33,1.255,-2.23,0.83,0.31
300,1993,1,1378,0.28,1.243,-2.23,0.83,0.31
301,1993,1,0,0.27,1.23,-2.23,0.83,0.31
302,1993,1,69964,0.24,1.547,-2.23,0.83,0.31
303,1993,1,53345,0.24,1.674,-2.23,0.83,0.31
304,1993,1,34220,0.24,1.76,-2.23,0.83,0.31
305,1993,1,94738,0.24,1.863,-2.23,0.83,0.31
306,1993,1,14870,0.24,1.72,-2.23,0.83,0.31
307,1993,1,42855,0.22,1.462,-2.23,0.83,0.31
308,1993,1,398457,0.23,1.684,-2.23,0.83,0.31
309,1993,1,69506,0.21,1.558,-2.23,0.83,0.31
310,1993,1,12996,0.21,1.556,-2.23,0.83,0.31
311,1993,1,25895,0.21,1.431,-2.23,0.83,0.31
312,1993,1,6826,0.23,1.455,-2.23,0.83,0.31
313,1993,1,37105,0.22,1.483,-2.23,0.83,0.31
314,1993,1,12565,0.22,1.438,-2.23,0.83,0.31
315,1993,1,2876,0.22,1.537,-2.23,0.83,0.31
316,1993,1,12842,0.22,1.023,-2.23,0.83,0.31
317,1993,1,1292,0.22,0.932,-2.23,0.83,0.31
318,1993,1,178774,0.23,0.929,-2.23,0.83,0.31
319,1993,1,80358,0.24,0.992,-2.23,0.83,0.31
320,1993,1,5623,0.24,0.949,-2.23,0.83,0.31
321,1993,1,9378,0.26,1.167,-2.23,0.83,0.31
322,1993,1,0,0.23,1.851,-2.23,0.83,0.31
323,1993,1,0,0.23,1.709,-2.23,0.83,0.31
324,1993,1,67982,0.23,1.936,-2.23,0.83,0.31
325,1993,1,97175,0.23,2.15,-2.23,0.83,0.31
326,1993,1,0,0.23,1.608,-2.23,0.83,0.31
327,1993,1,0,0.23,1.896,-2.23,0.83,0.31
328,1993,1,0,0.23,2.008,-2.23,0.83,0.31
329,1993,1,0,0.23,1.381,-2.23,0.83,0.31
330,1993,1,0,0.23,1.775,-2.23,0.83,0.31
331,1993,1,0,0.23,1.305,-2.23,0.83,0.31
332,1993,1,0,0.23,0.917,-2.23,0.83,0.31
333,1993,1,2635,0.24,1.218,-2.23,0.83,0.31
334,1993,1,0,0.24,1.23,-2.23,0.83,0.31
335,1993,1,0,0.24,1.407,-2.23,0.83,0.31
336,1993,1,429,0.25,1.474,-2.23,0.83,0.31
337,1993,1,3640,0.25,1.693,-2.23,0.83,0.31
338,1993,1,0,0.25,1.723,-2.23,0.83,0.31
339,1993,1,8559,0.25,1.703,-2.23,0.83,0.31
340,1993,1,410,0.23,1.685,-2.23,0.83,0.31
341,1993,1,2664,0.24,1.669,-2.23,0.83,0.31
342,1993,1,0,0.24,1.529,-2.23,0.83,0.31
343,1993,1,456,0.23,1.547,-2.23,0.83,0.31
344,1993,1,0,0.25,1.914,-2.23,0.83,0.31
345,1993,1,0,0.17,1.133,-2.23,0.83,0.31
346,1993,1,1117,0.17,1.203,-2.23,0.83,0.31
347,1993,1,0,0.16,1.425,-2.23,0.83,0.31
348,1993,1,0,0.17,1.306,-2.23,0.83,0.31
349,1993,1,4181,0.18,1.286,-2.23,0.83,0.31
350,1993,1,22843,0.18,1.455,-2.23,0.83,0.31
351,1993,1,15098,0.17,1.654,-2.23,0.83,0.31
352,1993,1,749,0.17,1.707,-2.23,0.83,0.31
353,1993,1,5509,0.13,2.884,-2.23,0.83,0.31
354,1993,1,1690,0.13,2.157,-2.23,0.83,0.31
355,1993,1,85732,0.13,2.378,-2.23,0.83,0.31
356,1993,1,6957,0.14,2.869,-2.23,0.83,0.31
357,1993,1,1723,0.14,2.179,-2.23,0.83,0.31
358,1993,1,104897,0.15,2.283,-2.23,0.83,0.31
359,1993,1,10476,0.16,2.11,-2.23,0.83,0.31
360,1993,1,156763,0.16,2.355,-2.23,0.83,0.31
361,1993,1,31150,0.16,2.466,-2.23,0.83,0.31
1,1993,2,38108,9.85,2.865,-1.18,1.33,1.82
2,1993,2,37023,8.61,4.292,-1.18,1.33,1.82
3,1993,2,164197,7.19,2.983,-1.18,1.33,1.82
4,1993,2,43152,6.43,2.888,-1.18,1.33,1.82
5,1993,2,102090,7.12,2.856,-1.18,1.33,1.82
6,1993,2,914483,6.59,2.814,-1.18,1.33,1.82
7,1993,2,646846,6,2.492,-1.18,1.33,1.82
8,1993,2,575478,6,2.547,-1.18,1.33,1.82
9,1993,2,243847,6.58,2.502,-1.18,1.33,1.82
10,1993,2,287682,5.47,2.198,-1.18,1.33,1.82
11,1993,2,299775,5.47,2.08,-1.18,1.33,1.82
12,1993,2,301474,5.47,2.404,-1.18,1.33,1.82
13,1993,2,457789,6.1,2.125,-1.18,1.33,1.82
14,1993,2,598857,5.53,2.517,-1.18,1.33,1.82
15,1993,2,137617,5.53,1.861,-1.18,1.33,1.82
16,1993,2,85047,5.28,2.147,-1.18,1.33,1.82
17,1993,2,661914,5.28,1.857,-1.18,1.33,1.82
18,1993,2,67983,4.86,1.813,-1.18,1.33,1.82
19,1993,2,40753,4.87,1.646,-1.18,1.33,1.82
20,1993,2,28383,1.7,1.722,-1.18,1.33,1.82
21,1993,2,2112,1.7,1.792,-1.18,1.33,1.82
22,1993,2,701,2.78,0.77,-1.18,1.33,1.82
