"site_id","year","quarter","kelp","no3","waves","NPGO","MEI","PDO","mean_surf_temp"
22,1989,1,8241,13.75,0.702,0.97,-1.13,-0.82,12.5861538461538
23,1989,1,3616,13.35,1.186,0.97,-1.13,-0.82,12.5861538461538
24,1989,1,44983,13.35,1.124,0.97,-1.13,-0.82,12.5861538461538
25,1989,1,42421,13.22,2.156,0.97,-1.13,-0.82,12.5861538461538
26,1989,1,64694,13.01,1.783,0.97,-1.13,-0.82,12.5861538461538
27,1989,1,3510,13.01,2.38,0.97,-1.13,-0.82,12.5861538461538
28,1989,1,32348,12.48,3.185,0.97,-1.13,-0.82,12.5861538461538
29,1989,1,25990,12.46,3.812,0.97,-1.13,-0.82,12.5861538461538
30,1989,1,0,12.44,3.21,0.97,-1.13,-0.82,12.5861538461538
31,1989,1,182475,12.32,4.077,0.97,-1.13,-0.82,12.5861538461538
32,1989,1,0,12.18,3.92,0.97,-1.13,-0.82,12.5861538461538
33,1989,1,4614,11.78,4.056,0.97,-1.13,-0.82,12.5861538461538
34,1989,1,144723,11.9,3.733,0.97,-1.13,-0.82,12.5861538461538
35,1989,1,366001,11.9,3.47,0.97,-1.13,-0.82,12.5861538461538
36,1989,1,152359,11.5,2.212,0.97,-1.13,-0.82,12.5861538461538
37,1989,1,65423,11.5,3.12,0.97,-1.13,-0.82,12.5861538461538
38,1989,1,77802,11.5,2.451,0.97,-1.13,-0.82,12.5861538461538
39,1989,1,239318,11.49,1.711,0.97,-1.13,-0.82,12.5861538461538
40,1989,1,179188,11.93,1.799,0.97,-1.13,-0.82,12.5861538461538
41,1989,1,23314,12.03,2.013,0.97,-1.13,-0.82,12.5861538461538
42,1989,1,31050,12.03,2.018,0.97,-1.13,-0.82,12.5861538461538
43,1989,1,261013,12.01,2.575,0.97,-1.13,-0.82,12.5861538461538
44,1989,1,41300,12.01,1.635,0.97,-1.13,-0.82,12.5861538461538
45,1989,1,11314,12.01,1.42,0.97,-1.13,-0.82,12.5861538461538
46,1989,1,15299,11.95,2.228,0.97,-1.13,-0.82,12.5861538461538
47,1989,1,47294,11.4,3.755,0.97,-1.13,-0.82,12.5861538461538
48,1989,1,34418,11.4,3.525,0.97,-1.13,-0.82,12.5861538461538
49,1989,1,31724,11.5,2.212,0.97,-1.13,-0.82,12.5861538461538
50,1989,1,30411,12.04,2.227,0.97,-1.13,-0.82,12.5861538461538
51,1989,1,52460,12.04,3.651,0.97,-1.13,-0.82,12.5861538461538
52,1989,1,76628,11.64,3.95,0.97,-1.13,-0.82,12.5861538461538
53,1989,1,98443,11.63,3.954,0.97,-1.13,-0.82,12.5861538461538
54,1989,1,92394,11.81,3.081,0.97,-1.13,-0.82,12.5861538461538
55,1989,1,83166,11.84,2.549,0.97,-1.13,-0.82,12.5861538461538
56,1989,1,11802,11.84,3.676,0.97,-1.13,-0.82,12.5861538461538
57,1989,1,49748,11.75,3.77,0.97,-1.13,-0.82,12.5861538461538
58,1989,1,33889,11.71,3.093,0.97,-1.13,-0.82,12.5861538461538
59,1989,1,65041,11.71,3.428,0.97,-1.13,-0.82,12.5861538461538
60,1989,1,159377,11.71,3.574,0.97,-1.13,-0.82,12.5861538461538
61,1989,1,14046,11.09,3.848,0.97,-1.13,-0.82,12.5861538461538
62,1989,1,103445,11.26,3.297,0.97,-1.13,-0.82,12.5861538461538
63,1989,1,34939,11.26,3.825,0.97,-1.13,-0.82,12.5861538461538
64,1989,1,137910,11.26,2.946,0.97,-1.13,-0.82,12.5861538461538
65,1989,1,51126,11.38,3.516,0.97,-1.13,-0.82,12.5861538461538
66,1989,1,30583,11.38,3.746,0.97,-1.13,-0.82,12.5861538461538
67,1989,1,45199,11.46,3.266,0.97,-1.13,-0.82,12.5861538461538
68,1989,1,29134,11.46,3.518,0.97,-1.13,-0.82,12.5861538461538
69,1989,1,70507,11.93,4.195,0.97,-1.13,-0.82,12.5861538461538
70,1989,1,168775,11.94,3.599,0.97,-1.13,-0.82,12.5861538461538
71,1989,1,158811,11.97,3.222,0.97,-1.13,-0.82,12.5861538461538
72,1989,1,14292,11.97,3.31,0.97,-1.13,-0.82,12.5861538461538
73,1989,1,318,12,4.036,0.97,-1.13,-0.82,12.5861538461538
74,1989,1,0,11.83,3.926,0.97,-1.13,-0.82,12.5861538461538
75,1989,1,29416,11.63,4.241,0.97,-1.13,-0.82,12.5861538461538
76,1989,1,284833,11.46,3.096,0.97,-1.13,-0.82,12.5861538461538
77,1989,1,377784,11.5,3.015,0.97,-1.13,-0.82,12.5861538461538
78,1989,1,805519,11.39,4.613,0.97,-1.13,-0.82,12.5861538461538
79,1989,1,869322,11.35,4.522,0.97,-1.13,-0.82,12.5861538461538
80,1989,1,485069,11.37,3.854,0.97,-1.13,-0.82,12.5861538461538
81,1989,1,96771,11.32,3.104,0.97,-1.13,-0.82,12.5861538461538
82,1989,1,2375,11.11,3.198,0.97,-1.13,-0.82,12.5861538461538
83,1989,1,22543,11.12,3.054,0.97,-1.13,-0.82,12.5861538461538
84,1989,1,57308,11.25,2.204,0.97,-1.13,-0.82,12.5861538461538
85,1989,1,88902,11.07,2.167,0.97,-1.13,-0.82,12.5861538461538
86,1989,1,76671,11.08,2.063,0.97,-1.13,-0.82,12.5861538461538
87,1989,1,323150,11.29,2.099,0.97,-1.13,-0.82,12.5861538461538
88,1989,1,105554,11.4,2.095,0.97,-1.13,-0.82,12.5861538461538
89,1989,1,35195,11.43,2.068,0.97,-1.13,-0.82,12.5861538461538
90,1989,1,20557,11.14,2.133,0.97,-1.13,-0.82,12.5861538461538
91,1989,1,55811,11.14,2.131,0.97,-1.13,-0.82,12.5861538461538
92,1989,1,125094,11.12,1.886,0.97,-1.13,-0.82,12.5861538461538
93,1989,1,76564,11.16,1.847,0.97,-1.13,-0.82,12.5861538461538
94,1989,1,58666,11.16,1.888,0.97,-1.13,-0.82,12.5861538461538
95,1989,1,28418,11.15,1.987,0.97,-1.13,-0.82,12.5861538461538
96,1989,1,14773,11.15,1.98,0.97,-1.13,-0.82,12.5861538461538
97,1989,1,52183,11.15,2.212,0.97,-1.13,-0.82,12.5861538461538
98,1989,1,98938,11.32,2.064,0.97,-1.13,-0.82,12.5861538461538
99,1989,1,68352,11.28,1.834,0.97,-1.13,-0.82,12.5861538461538
100,1989,1,42809,11.28,1.811,0.97,-1.13,-0.82,12.5861538461538
101,1989,1,105291,11.23,2.473,0.97,-1.13,-0.82,12.5861538461538
102,1989,1,87865,11.28,2.257,0.97,-1.13,-0.82,12.5861538461538
103,1989,1,118932,11.23,2.375,0.97,-1.13,-0.82,12.5861538461538
104,1989,1,62508,11.17,2.668,0.97,-1.13,-0.82,12.5861538461538
105,1989,1,93526,11.17,2.52,0.97,-1.13,-0.82,12.5861538461538
106,1989,1,112787,11.1,2.729,0.97,-1.13,-0.82,12.5861538461538
107,1989,1,133458,11.08,2.303,0.97,-1.13,-0.82,12.5861538461538
108,1989,1,204456,11.08,2.505,0.97,-1.13,-0.82,12.5861538461538
109,1989,1,82188,11.08,3.085,0.97,-1.13,-0.82,12.5861538461538
110,1989,1,43902,11,2.879,0.97,-1.13,-0.82,12.5861538461538
111,1989,1,101746,11,2.627,0.97,-1.13,-0.82,12.5861538461538
112,1989,1,127632,10.97,2.393,0.97,-1.13,-0.82,12.5861538461538
113,1989,1,31016,11.11,1.88,0.97,-1.13,-0.82,12.5861538461538
114,1989,1,45525,10.94,2.133,0.97,-1.13,-0.82,12.5861538461538
115,1989,1,136023,10.7,2.741,0.97,-1.13,-0.82,12.5861538461538
116,1989,1,180917,10.79,3.258,0.97,-1.13,-0.82,12.5861538461538
117,1989,1,174036,10.78,3.201,0.97,-1.13,-0.82,12.5861538461538
118,1989,1,44973,10.85,3.107,0.97,-1.13,-0.82,12.5861538461538
119,1989,1,73430,10.6,2.88,0.97,-1.13,-0.82,12.5861538461538
120,1989,1,94646,10.6,2.763,0.97,-1.13,-0.82,12.5861538461538
121,1989,1,26374,10.61,3.077,0.97,-1.13,-0.82,12.5861538461538
122,1989,1,51562,10.5,1.924,0.97,-1.13,-0.82,12.5861538461538
123,1989,1,10437,10.4,2.174,0.97,-1.13,-0.82,12.5861538461538
124,1989,1,3281,10.42,2.206,0.97,-1.13,-0.82,12.5861538461538
125,1989,1,0,10.4,1.736,0.97,-1.13,-0.82,12.5861538461538
126,1989,1,0,10.39,2.34,0.97,-1.13,-0.82,12.5861538461538
127,1989,1,8042,10.39,2.194,0.97,-1.13,-0.82,12.5861538461538
128,1989,1,7108,10.32,2.209,0.97,-1.13,-0.82,12.5861538461538
129,1989,1,2293,10.14,2.365,0.97,-1.13,-0.82,12.5861538461538
130,1989,1,576,10.33,2.515,0.97,-1.13,-0.82,12.5861538461538
131,1989,1,1851,10.45,2.744,0.97,-1.13,-0.82,12.5861538461538
132,1989,1,898,10.47,3.029,0.97,-1.13,-0.82,12.5861538461538
133,1989,1,13184,10.47,3.288,0.97,-1.13,-0.82,12.5861538461538
134,1989,1,24959,10.35,2.967,0.97,-1.13,-0.82,12.5861538461538
135,1989,1,11935,10.47,3.603,0.97,-1.13,-0.82,12.5861538461538
136,1989,1,3782,10.47,3.136,0.97,-1.13,-0.82,12.5861538461538
137,1989,1,0,10.54,3.497,0.97,-1.13,-0.82,12.5861538461538
138,1989,1,1638,10.55,4.132,0.97,-1.13,-0.82,12.5861538461538
139,1989,1,23189,10.49,2.795,0.97,-1.13,-0.82,12.5861538461538
140,1989,1,146776,10.49,2.588,0.97,-1.13,-0.82,12.5861538461538
141,1989,1,96821,10.43,2.933,0.97,-1.13,-0.82,12.5861538461538
142,1989,1,178689,10.43,2.629,0.97,-1.13,-0.82,12.5861538461538
143,1989,1,17375,10.35,2.631,0.97,-1.13,-0.82,12.5861538461538
144,1989,1,22787,10.35,2.435,0.97,-1.13,-0.82,12.5861538461538
145,1989,1,124240,10.25,2.553,0.97,-1.13,-0.82,12.5861538461538
146,1989,1,209563,9.99,2.466,0.97,-1.13,-0.82,12.5861538461538
147,1989,1,432981,10,2.569,0.97,-1.13,-0.82,12.5861538461538
148,1989,1,638142,10,3.1,0.97,-1.13,-0.82,12.5861538461538
149,1989,1,36784,10,2.586,0.97,-1.13,-0.82,12.5861538461538
150,1989,1,208250,10,3.148,0.97,-1.13,-0.82,12.5861538461538
151,1989,1,30712,9.94,2.69,0.97,-1.13,-0.82,12.5861538461538
152,1989,1,18707,9.89,2.715,0.97,-1.13,-0.82,12.5861538461538
153,1989,1,68872,9.8,2.641,0.97,-1.13,-0.82,12.5861538461538
154,1989,1,100389,9.91,2.469,0.97,-1.13,-0.82,12.5861538461538
155,1989,1,50234,9.87,2.717,0.97,-1.13,-0.82,12.5861538461538
156,1989,1,0,10.04,3.519,0.97,-1.13,-0.82,12.5861538461538
157,1989,1,0,10.11,3.14,0.97,-1.13,-0.82,12.5861538461538
158,1989,1,0,10.26,3.516,0.97,-1.13,-0.82,12.5861538461538
159,1989,1,0,10.47,2.918,0.97,-1.13,-0.82,12.5861538461538
160,1989,1,0,10.52,2.684,0.97,-1.13,-0.82,12.5861538461538
161,1989,1,0,10.52,3.228,0.97,-1.13,-0.82,12.5861538461538
162,1989,1,0,10.53,3.714,0.97,-1.13,-0.82,12.5861538461538
163,1989,1,0,10.6,2.125,0.97,-1.13,-0.82,12.5861538461538
164,1989,1,9407,10.59,2.263,0.97,-1.13,-0.82,12.5861538461538
165,1989,1,0,10.59,2.653,0.97,-1.13,-0.82,12.5861538461538
166,1989,1,2499,10.59,2.03,0.97,-1.13,-0.82,12.5861538461538
167,1989,1,5080,10.53,2.526,0.97,-1.13,-0.82,12.5861538461538
168,1989,1,0,10.49,2.295,0.97,-1.13,-0.82,12.5861538461538
169,1989,1,50460,10.52,2.283,0.97,-1.13,-0.82,12.5861538461538
170,1989,1,12462,10.34,1.957,0.97,-1.13,-0.82,12.5861538461538
171,1989,1,439,10.34,2.679,0.97,-1.13,-0.82,12.5861538461538
172,1989,1,5528,10.42,2.202,0.97,-1.13,-0.82,12.5861538461538
173,1989,1,0,10.27,2.228,0.97,-1.13,-0.82,12.5861538461538
174,1989,1,18599,10.26,1.909,0.97,-1.13,-0.82,12.5861538461538
175,1989,1,64018,10.3,1.626,0.97,-1.13,-0.82,12.5861538461538
176,1989,1,0,10.16,1.753,0.97,-1.13,-0.82,12.5861538461538
177,1989,1,0,10.06,1.819,0.97,-1.13,-0.82,12.5861538461538
178,1989,1,0,10.06,1.959,0.97,-1.13,-0.82,12.5861538461538
179,1989,1,1426,9.89,2.102,0.97,-1.13,-0.82,12.5861538461538
180,1989,1,14037,10.1,1.973,0.97,-1.13,-0.82,12.5861538461538
181,1989,1,0,10.1,2.169,0.97,-1.13,-0.82,12.5861538461538
182,1989,1,4493,10.12,2.127,0.97,-1.13,-0.82,12.5861538461538
183,1989,1,0,9.94,2.234,0.97,-1.13,-0.82,12.5861538461538
184,1989,1,0,10.19,2.41,0.97,-1.13,-0.82,12.5861538461538
185,1989,1,0,10.04,2.536,0.97,-1.13,-0.82,12.5861538461538
186,1989,1,0,10.04,2.129,0.97,-1.13,-0.82,12.5861538461538
187,1989,1,0,10.24,2.673,0.97,-1.13,-0.82,12.5861538461538
188,1989,1,0,10.13,2.581,0.97,-1.13,-0.82,12.5861538461538
189,1989,1,31469,10.23,2.889,0.97,-1.13,-0.82,12.5861538461538
190,1989,1,18083,10.22,2.264,0.97,-1.13,-0.82,12.5861538461538
191,1989,1,56172,10.21,2.536,0.97,-1.13,-0.82,12.5861538461538
192,1989,1,17450,10.24,2.302,0.97,-1.13,-0.82,12.5861538461538
193,1989,1,39956,10.17,2.521,0.97,-1.13,-0.82,12.5861538461538
194,1989,1,87420,10.5,2.431,0.97,-1.13,-0.82,12.5861538461538
195,1989,1,181832,10.51,2.696,0.97,-1.13,-0.82,12.5861538461538
196,1989,1,33904,10.53,2.629,0.97,-1.13,-0.82,12.5861538461538
197,1989,1,41820,10.58,2.514,0.97,-1.13,-0.82,12.5861538461538
198,1989,1,63789,10.59,2.443,0.97,-1.13,-0.82,12.5861538461538
199,1989,1,2895,10.58,2.697,0.97,-1.13,-0.82,12.5861538461538
200,1989,1,0,10.57,2.584,0.97,-1.13,-0.82,12.5861538461538
201,1989,1,9462,10.55,2.403,0.97,-1.13,-0.82,12.5861538461538
202,1989,1,49119,10.56,2.484,0.97,-1.13,-0.82,12.5861538461538
203,1989,1,0,10.61,2.044,0.97,-1.13,-0.82,12.5861538461538
204,1989,1,40898,10.61,2.037,0.97,-1.13,-0.82,12.5861538461538
205,1989,1,36185,10.61,2.036,0.97,-1.13,-0.82,12.5861538461538
206,1989,1,2169,10.61,2.246,0.97,-1.13,-0.82,12.5861538461538
207,1989,1,0,10.27,2.132,0.97,-1.13,-0.82,12.5861538461538
208,1989,1,79650,10.21,2.076,0.97,-1.13,-0.82,12.5861538461538
209,1989,1,162120,10.29,1.869,0.97,-1.13,-0.82,12.5861538461538
210,1989,1,9688,10.28,2.02,0.97,-1.13,-0.82,12.5861538461538
211,1989,1,0,10.06,2.691,0.97,-1.13,-0.82,12.5861538461538
212,1989,1,0,10.06,3.498,0.97,-1.13,-0.82,12.5861538461538
213,1989,1,0,10.08,3.482,0.97,-1.13,-0.82,12.5861538461538
214,1989,1,0,10.21,2.467,0.97,-1.13,-0.82,12.5861538461538
215,1989,1,0,10.22,3.226,0.97,-1.13,-0.82,12.5861538461538
216,1989,1,0,10.71,2.348,0.97,-1.13,-0.82,12.5861538461538
217,1989,1,0,10.74,2.21,0.97,-1.13,-0.82,12.5861538461538
218,1989,1,158034,10.98,1.897,0.97,-1.13,-0.82,12.5861538461538
219,1989,1,206847,10.93,2.536,0.97,-1.13,-0.82,12.5861538461538
220,1989,1,86849,10.93,1.774,0.97,-1.13,-0.82,12.5861538461538
221,1989,1,9688,10.96,1.774,0.97,-1.13,-0.82,12.5861538461538
222,1989,1,158240,10.94,1.51,0.97,-1.13,-0.82,12.5861538461538
223,1989,1,145513,10.94,1.813,0.97,-1.13,-0.82,12.5861538461538
224,1989,1,98191,10.94,1.892,0.97,-1.13,-0.82,12.5861538461538
225,1989,1,20091,10.5,3.001,0.97,-1.13,-0.82,12.5861538461538
226,1989,1,40334,10.25,2.609,0.97,-1.13,-0.82,12.5861538461538
227,1989,1,68752,9.07,1.772,0.97,-1.13,-0.82,12.5861538461538
228,1989,1,15359,8.87,1.86,0.97,-1.13,-0.82,12.5861538461538
229,1989,1,254884,8.81,1.875,0.97,-1.13,-0.82,12.5861538461538
230,1989,1,28479,8.81,1.542,0.97,-1.13,-0.82,12.5861538461538
231,1989,1,17339,8.76,1.7,0.97,-1.13,-0.82,12.5861538461538
232,1989,1,59695,8.77,1.745,0.97,-1.13,-0.82,12.5861538461538
233,1989,1,10458,8.72,2.089,0.97,-1.13,-0.82,12.5861538461538
234,1989,1,52943,8.65,2.107,0.97,-1.13,-0.82,12.5861538461538
235,1989,1,103379,8.65,2.063,0.97,-1.13,-0.82,12.5861538461538
236,1989,1,246945,8.52,2.047,0.97,-1.13,-0.82,12.5861538461538
237,1989,1,9863,8.47,2.382,0.97,-1.13,-0.82,12.5861538461538
238,1989,1,917507,8.47,2.626,0.97,-1.13,-0.82,12.5861538461538
239,1989,1,573266,8.31,3.08,0.97,-1.13,-0.82,12.5861538461538
240,1989,1,45066,8.31,2.363,0.97,-1.13,-0.82,12.5861538461538
241,1989,1,40180,8.27,2.358,0.97,-1.13,-0.82,12.5861538461538
242,1989,1,0,8.18,3.29,0.97,-1.13,-0.82,12.5861538461538
243,1989,1,101153,7.97,1.297,0.97,-1.13,-0.82,12.5861538461538
244,1989,1,57011,8.03,1.202,0.97,-1.13,-0.82,12.5861538461538
245,1989,1,63012,8.01,1.218,0.97,-1.13,-0.82,12.5861538461538
246,1989,1,62187,7.99,1.229,0.97,-1.13,-0.82,12.5861538461538
247,1989,1,116241,7.98,1.225,0.97,-1.13,-0.82,12.5861538461538
248,1989,1,127486,7.88,1.315,0.97,-1.13,-0.82,12.5861538461538
249,1989,1,177788,7.73,1.304,0.97,-1.13,-0.82,12.5861538461538
250,1989,1,68148,7.83,1.342,0.97,-1.13,-0.82,12.5861538461538
251,1989,1,94741,7.83,1.323,0.97,-1.13,-0.82,12.5861538461538
252,1989,1,74276,7.79,1.684,0.97,-1.13,-0.82,12.5861538461538
253,1989,1,122815,7.8,1.495,0.97,-1.13,-0.82,12.5861538461538
254,1989,1,143957,7.77,1.406,0.97,-1.13,-0.82,12.5861538461538
255,1989,1,154988,7.77,1.394,0.97,-1.13,-0.82,12.5861538461538
256,1989,1,146544,7.59,1.304,0.97,-1.13,-0.82,12.5861538461538
257,1989,1,314174,7.37,1.234,0.97,-1.13,-0.82,12.5861538461538
258,1989,1,294680,7.34,1.191,0.97,-1.13,-0.82,12.5861538461538
259,1989,1,22181,7.25,1.189,0.97,-1.13,-0.82,12.5861538461538
260,1989,1,29000,7.47,1.294,0.97,-1.13,-0.82,12.5861538461538
261,1989,1,20915,7.21,1.467,0.97,-1.13,-0.82,12.5861538461538
262,1989,1,32024,7.09,1.153,0.97,-1.13,-0.82,12.5861538461538
263,1989,1,14684,7.14,1.14,0.97,-1.13,-0.82,12.5861538461538
264,1989,1,22614,7.14,1.121,0.97,-1.13,-0.82,12.5861538461538
265,1989,1,263719,6.91,1.073,0.97,-1.13,-0.82,12.5861538461538
266,1989,1,163992,6.95,1.035,0.97,-1.13,-0.82,12.5861538461538
267,1989,1,79745,6.73,1.063,0.97,-1.13,-0.82,12.5861538461538
268,1989,1,91708,6.74,1.057,0.97,-1.13,-0.82,12.5861538461538
269,1989,1,87933,6.72,1.017,0.97,-1.13,-0.82,12.5861538461538
270,1989,1,26454,6.61,1.023,0.97,-1.13,-0.82,12.5861538461538
271,1989,1,74928,6.55,0.949,0.97,-1.13,-0.82,12.5861538461538
272,1989,1,69587,6.58,1.121,0.97,-1.13,-0.82,12.5861538461538
273,1989,1,32512,6.6,1.218,0.97,-1.13,-0.82,12.5861538461538
274,1989,1,465027,6.57,1.321,0.97,-1.13,-0.82,12.5861538461538
275,1989,1,283395,6.53,1.15,0.97,-1.13,-0.82,12.5861538461538
276,1989,1,169880,6.85,1.258,0.97,-1.13,-0.82,12.5861538461538
277,1989,1,115890,6.87,1.083,0.97,-1.13,-0.82,12.5861538461538
278,1989,1,120008,6.81,1.067,0.97,-1.13,-0.82,12.5861538461538
279,1989,1,144515,6.82,1.228,0.97,-1.13,-0.82,12.5861538461538
280,1989,1,79686,6.82,1.176,0.97,-1.13,-0.82,12.5861538461538
281,1989,1,100806,6.81,1.368,0.97,-1.13,-0.82,12.5861538461538
282,1989,1,590580,6.8,1.174,0.97,-1.13,-0.82,12.5861538461538
283,1989,1,901232,6.58,1.095,0.97,-1.13,-0.82,12.5861538461538
284,1989,1,858422,6.54,0.996,0.97,-1.13,-0.82,12.5861538461538
285,1989,1,113020,6.63,0.936,0.97,-1.13,-0.82,12.5861538461538
286,1989,1,55239,6.63,0.703,0.97,-1.13,-0.82,12.5861538461538
287,1989,1,127063,6.1,0.813,0.97,-1.13,-0.82,12.5861538461538
288,1989,1,158995,6.07,0.816,0.97,-1.13,-0.82,12.5861538461538
289,1989,1,89254,6.25,0.952,0.97,-1.13,-0.82,12.5861538461538
290,1989,1,29782,6.22,1.053,0.97,-1.13,-0.82,12.5861538461538
291,1989,1,60688,6.19,1.078,0.97,-1.13,-0.82,12.5861538461538
292,1989,1,93551,6.19,1.116,0.97,-1.13,-0.82,12.5861538461538
293,1989,1,106429,6.23,1.001,0.97,-1.13,-0.82,12.5861538461538
294,1989,1,280744,6.17,0.556,0.97,-1.13,-0.82,12.5861538461538
295,1989,1,86388,5.73,0.824,0.97,-1.13,-0.82,12.5861538461538
296,1989,1,170260,5.76,1.019,0.97,-1.13,-0.82,12.5861538461538
297,1989,1,139693,5.76,0.931,0.97,-1.13,-0.82,12.5861538461538
298,1989,1,18503,5.44,1.158,0.97,-1.13,-0.82,12.5861538461538
299,1989,1,96790,5.16,1.115,0.97,-1.13,-0.82,12.5861538461538
300,1989,1,99672,5.12,1.129,0.97,-1.13,-0.82,12.5861538461538
301,1989,1,143484,4.96,1.111,0.97,-1.13,-0.82,12.5861538461538
302,1989,1,157796,3.89,1.187,0.97,-1.13,-0.82,12.5861538461538
303,1989,1,163237,3.89,1.271,0.97,-1.13,-0.82,12.5861538461538
304,1989,1,237033,3.62,1.426,0.97,-1.13,-0.82,12.5861538461538
305,1989,1,262082,3.61,1.476,0.97,-1.13,-0.82,12.5861538461538
306,1989,1,315089,3.61,1.328,0.97,-1.13,-0.82,12.5861538461538
307,1989,1,285869,3.58,1.092,0.97,-1.13,-0.82,12.5861538461538
308,1989,1,1052581,3.58,1.257,0.97,-1.13,-0.82,12.5861538461538
309,1989,1,316650,3.52,1.171,0.97,-1.13,-0.82,12.5861538461538
310,1989,1,195859,3.52,1.175,0.97,-1.13,-0.82,12.5861538461538
311,1989,1,103825,3.54,1.071,0.97,-1.13,-0.82,12.5861538461538
312,1989,1,38600,3.52,1.082,0.97,-1.13,-0.82,12.5861538461538
313,1989,1,57160,3.5,1.105,0.97,-1.13,-0.82,12.5861538461538
314,1989,1,17310,3.5,1.091,0.97,-1.13,-0.82,12.5861538461538
315,1989,1,177178,3.39,1.157,0.97,-1.13,-0.82,12.5861538461538
316,1989,1,215243,3.37,0.875,0.97,-1.13,-0.82,12.5861538461538
317,1989,1,19046,3.39,0.722,0.97,-1.13,-0.82,12.5861538461538
318,1989,1,168287,3.42,0.799,0.97,-1.13,-0.82,12.5861538461538
319,1989,1,166689,3.52,0.871,0.97,-1.13,-0.82,12.5861538461538
320,1989,1,73189,3.52,0.834,0.97,-1.13,-0.82,12.5861538461538
321,1989,1,75464,3.59,0.847,0.97,-1.13,-0.82,12.5861538461538
322,1989,1,484,3.04,1.513,0.97,-1.13,-0.82,12.5861538461538
323,1989,1,14393,3.04,1.415,0.97,-1.13,-0.82,12.5861538461538
324,1989,1,29904,3.26,1.586,0.97,-1.13,-0.82,12.5861538461538
325,1989,1,31109,3.3,1.689,0.97,-1.13,-0.82,12.5861538461538
326,1989,1,8320,3.18,1.374,0.97,-1.13,-0.82,12.5861538461538
327,1989,1,0,3.18,1.555,0.97,-1.13,-0.82,12.5861538461538
328,1989,1,1542,3.16,1.605,0.97,-1.13,-0.82,12.5861538461538
329,1989,1,0,3.18,1.025,0.97,-1.13,-0.82,12.5861538461538
330,1989,1,840,3.13,1.39,0.97,-1.13,-0.82,12.5861538461538
331,1989,1,271,3.09,1.005,0.97,-1.13,-0.82,12.5861538461538
332,1989,1,2361.5,3.08,0.818,0.97,-1.13,-0.82,12.5861538461538
333,1989,1,2360,3.09,0.855,0.97,-1.13,-0.82,12.5861538461538
334,1989,1,1923.5,3.12,0.927,0.97,-1.13,-0.82,12.5861538461538
335,1989,1,5746,3.18,1.137,0.97,-1.13,-0.82,12.5861538461538
336,1989,1,1624,3.22,1.196,0.97,-1.13,-0.82,12.5861538461538
337,1989,1,6473.5,3.22,1.32,0.97,-1.13,-0.82,12.5861538461538
338,1989,1,6663,3.22,1.344,0.97,-1.13,-0.82,12.5861538461538
339,1989,1,5645,3.18,1.356,0.97,-1.13,-0.82,12.5861538461538
340,1989,1,3924,3.13,1.342,0.97,-1.13,-0.82,12.5861538461538
341,1989,1,14009,3.1,1.318,0.97,-1.13,-0.82,12.5861538461538
342,1989,1,16909,3.13,1.212,0.97,-1.13,-0.82,12.5861538461538
343,1989,1,9145,3.16,1.209,0.97,-1.13,-0.82,12.5861538461538
344,1989,1,16243,3.34,1.509,0.97,-1.13,-0.82,12.5861538461538
345,1989,1,0,2.41,1.061,0.97,-1.13,-0.82,12.5861538461538
346,1989,1,4355,2.25,1.117,0.97,-1.13,-0.82,12.5861538461538
347,1989,1,0,2.23,1.2,0.97,-1.13,-0.82,12.5861538461538
348,1989,1,0,2.27,1.14,0.97,-1.13,-0.82,12.5861538461538
349,1989,1,43655,2.3,1.077,0.97,-1.13,-0.82,12.5861538461538
350,1989,1,175247,2.24,1.221,0.97,-1.13,-0.82,12.5861538461538
351,1989,1,2541,2.13,1.317,0.97,-1.13,-0.82,12.5861538461538
352,1989,1,32364,2.03,1.359,0.97,-1.13,-0.82,12.5861538461538
353,1989,1,210013,1.72,2.276,0.97,-1.13,-0.82,12.5861538461538
354,1989,1,11190,1.71,1.854,0.97,-1.13,-0.82,12.5861538461538
355,1989,1,264960,1.7,1.985,0.97,-1.13,-0.82,12.5861538461538
356,1989,1,277482,1.85,2.222,0.97,-1.13,-0.82,12.5861538461538
357,1989,1,51576,1.8,1.889,0.97,-1.13,-0.82,12.5861538461538
358,1989,1,42455,1.96,1.947,0.97,-1.13,-0.82,12.5861538461538
359,1989,1,103663,1.98,1.833,0.97,-1.13,-0.82,12.5861538461538
360,1989,1,2339,1.95,2.025,0.97,-1.13,-0.82,12.5861538461538
361,1989,1,32283,1.94,2.026,0.97,-1.13,-0.82,12.5861538461538
1,1989,2,2206,12.08,1.856,0.63,-1.03,0.34,15.9325
2,1989,2,35640,11.58,2.523,0.63,-1.03,0.34,15.9325
3,1989,2,225411,9.82,1.836,0.63,-1.03,0.34,15.9325
4,1989,2,71520,9.17,1.771,0.63,-1.03,0.34,15.9325
5,1989,2,41076,10.38,1.762,0.63,-1.03,0.34,15.9325
6,1989,2,767309,10.34,1.718,0.63,-1.03,0.34,15.9325
7,1989,2,312349,10.56,1.49,0.63,-1.03,0.34,15.9325
8,1989,2,360203,10.02,1.544,0.63,-1.03,0.34,15.9325
9,1989,2,37509,9.9,1.494,0.63,-1.03,0.34,15.9325
10,1989,2,67968,9.84,1.333,0.63,-1.03,0.34,15.9325
11,1989,2,95781,9.75,1.212,0.63,-1.03,0.34,15.9325
